text,label
"JUST IN: No US Military Dogs Were Left Behind in Afghanistan, DOD Says |      ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"No US Military Dogs Were Left Behind in Afghanistan, DOD Says  
But you and your moron brother kill animals and brag about it.    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
(THREAD) We DO have PROOF Trump and Russia colluded. This thread PROVIDES it. Please read and RETWEET so we can end the no-collusion canard.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"President Biden has declared war against America’s energy industry &amp; blue-collar workers.

That’s why my colleagues &amp; I are demanding a meeting to address Biden’s recent executive actions targeting the energy sector &amp; the thousands of good-paying American jobs it supports.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"“There are echoes of 1930s Germany in President Xi Jinping’s China. It is not an ideological rival like the Soviet Union; in many ways it is more dangerous. Xi’s guiding ideology ... is a virulent ethnic nationalism, underpinned by historic grievance.”

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"November 22-28 is Holodomor National Awareness Week. 

From 1932-33, Soviet Union leader Joseph Stalin ordered food seizures aimed at starving Ukrainian peasantry, resulting in the deaths of millions.

This week, Ukrainians across the world remember.    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"After providing advance warning to civilians &amp; time to evacuate, IDF fighter jets struck a multi-story building containing Hamas military intelligence assets.

The building contained civilian media offices, which Hamas hides behind and deliberately uses as human shields.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"I’ve been contacted by members of our voluntary military who say they will quit if the COVID vaccine is mandated.

I introduced HR 3860 to prohibit any mandatory requirement that a member of the Armed Forces receive a vaccination against COVID-19.

It now has 24 sponsors.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
Gov. Ron DeSantis proposes a new civilian military force in Florida that he would control,MISINFORMED_OR_POTENTIALLY_MISLEADING
"When the penalty for aborting after rape is more severe than the penalty for rape, that's when you know it's a war on women.",MISINFORMED_OR_POTENTIALLY_MISLEADING
We have to be more honest about what 9/11 was and what it wasn't. It was an attack on the heteropatriarchal capitalistic systems that America relies upon to wrangle other countries into passivity. It was an attack on the systems many white Americans fight to protect.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Democrats won’t take responsibility for the fact that the rise in crime is due to the Defund the Police movement. Instead, they want to attack Americans’ Second Amendment rights to keep and bear arms.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"German Communists founded ANTIFA. They are anti-capitalism and anti-American.

Today they violently attack their fellow Americans for perceived faults or not being woke enough.

ANTIFA is a Violent Communist Domestic Terror group. Soy-ISIS but with preferred pronouns.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"For some reason,   thinks that an active duty Marine who allegedly participated in a terrorist attack on his own government should be entitled to keep his guns.

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Opinion | Even if the Steele dossier is discredited, there’s plenty of evidence of Trump’s collusion with Russia  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Real question. Why is Moscow time wrong in this photo?

Time difference between London and Moscow is only 2 hours, it hasn’t been 3 hours since March…  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
He was impeached on that count in 2019 for his actions in the Ukraine probe but not removed by the Senate. Now he is trying to block the Jan. 6 probe.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Everyone knows about the Chernobyl disaster, which killed less than 100 people in 1986.

Few in the US know about the Bhopal disaster, when the Union Carbide corporation killed 16,000 people and nonfatally poisoned 500,000 more in 1984.

Because capitalist propaganda is effective",NOT_MISLEADING
BIDEN LAST WEEK: ‘Any Attack on Our Forces at the Airport Will Be Met with a Swift and Forceful Response’,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Lincoln Project senior adviser Stuart Stevens tells Joy Reid that, if the For the People Act (HR-1/S-1) and the John Lewis Voting Rights Act aren't passed and signed into law, Republicans will carry out a terrorist attack on par with September 11  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"WHOA: Authorities Arrest Analyst Who Contributed to Steele Dossier 

“Igor Danchenko, a Russia analyst who worked with Christopher Steele…was taken into custody as part of the Durham investigation.”

It was the Dems who actually colluded w/Russians.   ",MISINFORMED_OR_POTENTIALLY_MISLEADING
heart attack after being struck with a flag pole repeatedly?,MISINFORMED_OR_POTENTIALLY_MISLEADING
"      If I have to be forced to inject my body with an experimental injection to protect others, then I am gonna start smacking cigs and Big Macs outta hands. 
If #Covid is such a crisis, why are our borders wide open? It is almost as if a crisis is wanted.",MISINFORMED_OR_POTENTIALLY_MISLEADING
Your fascist mandates are the only reason for the coming healthcare crisis  . Own it.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Vaccine injured ———&gt;

Fully Vaxxed Former CNN Contributor Marc Lamont Hill Suffers Heart Attack and is Hospitalized with Blood Clots - Blasts NBA Player Critical of Covid Vax  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"#环球时报Editorial: From what happened in Afghanistan, those in Taiwan should perceive that once a war breaks out in the Straits, the island’s defense will collapse in hours and US military won’t come to help. As a result, the DPP will quickly surrender.     ",MISINFORMED_OR_POTENTIALLY_MISLEADING
It’s a shame you ended such a nice tweet with a baseless attack on the vaccine,MISINFORMED_OR_POTENTIALLY_MISLEADING
"  Department of Defense Directive 1344.10
Your campaign ad needs to contain a disclaimer.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The Danish intelligence has accused Russia of forging a 2019 letter to Senator Tom Cotton, claiming to be from Greenland's foreign minister &amp; alleging there'd be an independence referendum. 

Tom Cotton claims to have given Trump the idea to buy Greenland.
   ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The U.S. already has at least seven military installations in Australia and hundreds of bases throughout the Asia Pacific—but under the new AUKUS agreement, the U.S. plans to build even MORE bases down under.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Western media walks back allegations of Xinjiang ""genocide"" after failing to substantiate its false claims. 

But the propaganda won't stop. Human rights is simply a register for geopolitical &amp; economic aggression on China. There will be new ""atrocities"" to beat the war drums to.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"BREAKING: BIDEN WARNS PUTIN , ALL TROOPS THAT ENTER UKRAINE MUST WEAR MASKS.",MISINFORMED_OR_POTENTIALLY_MISLEADING
Depending on the possible motive or race or religion of the alleged assailant we may finally see republicans in congress pretend to care about an attack on the US Capitol,MISINFORMED_OR_POTENTIALLY_MISLEADING
"  If China or Russia had done anything remotely like this, Psaki, Blinken, Biden, Sullivan, Rubio, Cotton, Hawley... would all go berserk. Now they are all pretending brain dead.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"You’re in a Border Patrol boat armed with machine guns. 

The only threat you face is unarmed children and families who are seeking asylum (as well as the occasional heckler).

If you’re looking for a crisis to cosplay Senator for, I’m happy to point you in the right direction.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"California's corrupt politicians say they plan ""to rip apart the recall process."" The only way to stop this attack on our democracy is to vote YES.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"For the last 70-plus years since the founding of the People’s Republic, #China has never started a war or encroached upon a single inch of foreign soil. China is the only country that has codified #peacefuldevelopment in its constitution.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"GoFundMe’s Terms of Service prohibit raising money for the legal defense of an alleged violent crime. In light of the Kyle Rittenhouse trial, we want to clarify when and why we have removed certain fundraisers in the past:  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"          @TNBelle555   @bamas_agent @WeThePeopleElec       @AmericanRebel07     @real1Thomas               I remember during Obama there was a attack on the Amish, I was stunned. They are wrapped tight!  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The most shameful thing I can imagine, and completely in-character for someone who has built their career on war profiteering and war crimes.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The Evergreen container ship was deliberately grounded in the Suez Canal. Its containers are FULL of children &amp; their male handlers, who are there to keep them quiet. The US Military must step in NOW! Save Our Children and expose this heinous practice! For the love of God, pray!",MISINFORMED_OR_POTENTIALLY_MISLEADING
"In case anyone is wondering why Russian tanks are heading to the border with Ukraine, it is because the Ukrainian president just issued a decree to invade Crimea. Know this before western media makes this out to be a Russian act of aggression. 
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The Biden Admin just admitted they bombed an innocent family for headlines

The top US general is giving our war plans to China 

France just pulled their ambassador from DC

Joe is on another long Delaware weekend",MISINFORMED_OR_POTENTIALLY_MISLEADING
"One of the military field camps of the Russian armed forces.  The personnel sends warm greetings to the optical reconnaissance satellites of the ""partners"" from the US and NATO. The message says ""Dick"".  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Stop sending weapons!

#Russia is NOT going to invade #Ukraine! 

THIS IS DANGEROUS! YOU HAVE NO CLUE!

#WW3 #USA #Pentagon #NATO  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
THREAD on AR-15: I’m a US Marine which means I do have some professional experience with guns. Feel free to criticize my position or disagree but please don’t question my military service or knowledge of guns. I served this Nation with my life and I only want the best for it. 1/,MISINFORMED_OR_POTENTIALLY_MISLEADING
"The violent domestic attack on Congress on #January6th was the worst assault on the Capitol since the War of 1812 &amp; the worst domestic assault on American Democracy since the Civil War.

The future of our democracy is on the line.

Read My Full Statement:
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Any member of Congress who helped plot a terrorist attack on our nation’s capitol must be expelled.

This was a terror attack. 138 injured, almost 10 dead. Those responsible remain a danger to our democracy, our country, and human life in the vicinity of our Capitol and beyond.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The Israeli military launched new attacks on the Gaza Strip on Tuesday morning, following overnight air raids that killed at least 24 Palestinians - including nine children ⬇️

Read more:    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
JUST IN: Russia reportedly own 16.5 trillion rubles ($214 billion) in #crypto. Around 12% of all worldwide #cryptocurrency holdings. 🇷🇺,MISINFORMED_OR_POTENTIALLY_MISLEADING
"If we left expensive, expertly-trained, loyal, trusting military dogs behind in cages left to starve to death (or worse) this administration is more callous than anyone knows.  SICK AND SHAMEFUL.  GET THE DOGS OUT NOW!!!!!",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Instead of relying on an autocratic thug like Putin for energy, President Biden needs to restore America’s energy independence.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Men are stronger and more lethal than women. Therefore, the military will not be made stronger and more lethal by reducing the number of men and increasing the number of women. This is a logically inescapable conclusion. Crying about it won't change that.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Kirill Dmitriev, RDIF CEO:  Together with China, the US, India and Israel, Russia is in the top 5 countries globally in terms of coronavirus vaccination with both components. Russia is ahead of all European countries in terms of coronavirus vaccination with both components.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"How about we pay $450,000 to the 13 military families that were ""separated"" from their children as a result of Biden's botched withdrawl",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Taliban in control of parts of #Kabul airport, says spox    ""Today, 3 important locations in military part of Kabul airport were evacuated by the Americans &amp; are under the control of the Islamic Emirate. A very small part remains with the Americans"" #Afghanistan AFP",MISINFORMED_OR_POTENTIALLY_MISLEADING
"A senior military leader attacking an American journalist while in uniform from an official command account demonstrates a serious lack of judgment.
This isn’t leadership.
In fact, it sets a dangerous precedent &amp; it undermines public confidence in a once apolitical institution.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Breaking News: Colin Powell has died at 84 of Covid-19. He was fully vaccinated, his family said.

In four decades of public life, he served in top national security roles and helped pave the way for the war in Iraq.
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Kellyanne Conway says there was no supply chain crisis under trump, but I have video receipts from April 14, 2020.

#EmptyShelvesTrump couldn't keep the basics on the shelves.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
I’ll take a fever and a cough over heart attack or stroke…  that’s just me though,MISINFORMED_OR_POTENTIALLY_MISLEADING
New #FactChecker --&gt; The Afghan evacuation and the war — by the numbers,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Amazing to listen to Senate Republicans' attack Afghanistan withdrawal--whose conditions they supported under Trump. 

Note that the 5000 Taliban prisoners that the Trump admin agreed to get released were all released by summer of 2020...",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Mayor Says Debbie Wasserman Schultz Was The Target In Pride Parade Terror Attack 
Because #DeathSantis  Legalized Running Over Protesters
  via  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
Mayor Says Debbie Wasserman Schultz Was The Target In Pride Parade Terror Attack   via   #DeathSantis,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Alex Jones paid $500,000 to organize the insurrection on January 6th and he admits to getting his marching orders from Donald Trump. They literally sponsored a domestic terrorist attack on our nation's capital. Arrest them.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"  as if 'overthrowing democracy' was a past time specific to repugs or even the trump ppl. 
biden knows PLENTY abt OD, given he's been at it for 50 yrs in Congress &amp; the WH. 
try asking q's about the rise of nazi's in Ukraine &amp; the balkanization of Yugoslavia.  he assisted in both.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"POLITICO reports Sec  PETE BUTTIGIEG has been  holding informal dinners w top Dem donors who are urging him to run against VP HARRIS.

Pete can’t go to work &amp; deal w supply chain crisis  but  can  hold  informal  dinners w Dem donors during  his  paternity leave. #priorities",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Biden: “January 6th was the worst attack on our democracy since the Civil War.” 

Leaving aside 9/11, here is a picture of the Capitol building after it was bombed by left-wing terrorists in 1983. They also killed police.

One of the terrorists was pardoned by Bill Clinton.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"  Hon PM ji Chennai city is part of TN, part of India. Big Metro city. People are facing flood situation in chennai last 3days with continuous Rain. We need some relief measures for affected cities . Picture is chennai Airport          ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"""From Israeli kids to Lebanese kids, with love."" 

Israeli children write messages on IDF missiles during the attack on Lebanon in 2006.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Joe Biden has created a national supply chain crisis &amp; shelves are emptying at a faster rate than before.
 
Complete failure from Biden and the Democrats.",MISINFORMED_OR_POTENTIALLY_MISLEADING
Cooper has become a terrorist. This attack on citizen’s rights must be stopped.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"When I think of climate change I think of jobs. We're going to tackle the climate crisis and create good-paying, union jobs at the same time.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Dear  ,

Here’s a cool video of Alex Jones confessing that the 1/6 insurrection was a premeditated domestic terrorist attack on our country orchestrated by Donald Trump.

Please arrest these fascist traitors immediately.

Sincerely,
The USA Singers

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Republicans attack 18-year-old Greta Thunberg for fighting to save our burning planet, but celebrate 18-year-old Kyle Rittenhouse for murdering Black Lives Matter protesters. Tells you all you need to know.",MISINFORMED_OR_POTENTIALLY_MISLEADING
It’s not self defense he put himself in a position he should not have been in,MISINFORMED_OR_POTENTIALLY_MISLEADING
"This week at Kyle Rittenhouse's trial, Judge Schroeder:

- Told court to applaud a defense witness for being a veteran
- Rejected video of Rittenhouse shooting victim, claiming zoom may distort image
- Forgot to silence his phone; song used at Trump rallies played as his ringtone  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Saule Omarova, a Cornell Law professor whom President Biden picked for a key banking regulator job, is withdrawing from consideration for the post. Bank lobbyists and Republicans painted her as a communist because she was born in the Soviet Union.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"China is committing genocide &amp; unprecedented campaign of repression in East Turkistan, Tibet &amp; Southern Mongolia, &amp; an all-out assault on democracy in HK. STAND UP &amp; RESIST this attack on human rights &amp; freedom. 
           ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Mayor of Fort Lauderdale, where truck ran into crowd at Pride parade: “This was a terrorist attack against the LGBTQ community. He came here to destroy people. This was clearly no accident.”  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"American scholars say they’re dealing with increasing threats, doxxing, and harassment based on their criticism of Indian Prime Minister Modi and his Hindu nationalist government, their defense of minority rights in India, or the nature of their research.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"This may seem far-fetched but the United States needs to focus on India as a possible suspect for today’s dastardly terror attack at Kabul Airport which claimed over 60 lives. 

New Delhi had active terror sanctuaries in the region for years which many Western journalists ignored",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Tulsi Gabbard has not spoken out about the U.S. military polluting and poisoning indigenous peoples in Hawai'i or the so-called ""U.S. territories"" in the Pacific.

Her position on ""identity politics"" is worse than useless, it's a deflection from her own shortcomings.",MISINFORMED_OR_POTENTIALLY_MISLEADING
Only took 50 days into the Biden admin for the military to become politicized,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Woke teachers are injecting toxic critical race theory into America's schools. We must fight back! Learn how to report CRT in the classroom, get the latest news on CRT, follow state legislation.

Join the war against CRT!
Enough is enough! Click here now!  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Enough is enough! Woke teachers are injecting toxic critical race theory into America's schools. We must fight back! Learn how to report CRT in the classroom, get the latest news on CRT, follow state legislation.

Join the war against CRT!
Click here now!    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Glenn Greenwald   discusses Big Tech's attack on free speech, and the way the media celebrates it: ""It is not just anti-scientific ... it's incredibly despotic.""  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
BREAKING:   has launched an urgent oversight inquiry into DOJ’s outrageous attack on parents who want to protect their children from bigoted CRT. Visit   to help us defend your civil rights and defeat state-sanctioned racism.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"1) China 'has tested TWO hypersonic orbital nukes capable of breaching missile defences' as panicked analysts say it 'defies the laws of physics' and is unlike any weapon the US has —&gt;  

2) Is China Preparing for War
April 2020:    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The So-Called Plot To Fix the 2024 Election 
The real misinformation,   points out, was false story about Russia colluding with the Trump campaign and the impeachment efforts, based on the bogus Russian collusion fiction, that followed.
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"For my @Getcallin podcast with  , I discussed how Russiagate was treated as a joke by many on the left - and, in many ways, it was a joke - but it also had a clear geopolitical goal: to convince Americans to again view Russia as a threat, now evident in the Ukraine debate.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"#BREAKING 
US soldiers shot at people at Kabul airport ""to prevent crowds from entering military planes"".  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"💡Remember that Russia’s deputy defense minister claimed before that the P-8A took control of 13 drones over Syria and attempted to have them attack a Russian military base i Jablah, 🇸🇾 !
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
Czech Ambassador to Russia asks Czech government to consider triggering Article 5.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"""The anti-war movement must not be taken in by the anti-Russian rhetoric...If there is conflict over Ukraine, it is the west that bears most of the blame.""

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"NEW!

President Donald J. Trump:

""The Fake News and Big Tech (and Dems!) coordinated attack on the millions of people in our Country, who call the 2020 Presidential Election disgraceful and corrupt, is failing. More and more people are calling it RIGGED and STOLEN.""  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
". : ""Why are American tax dollars being used to fund military research for a foreign hostile nation?""    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Imagine putting out a statement essentially saying we have no intention of fighting back while we are still in the midst of the evacuation?

Literally projecting to ISIS Terrorists that they can have free reign with no consequence. 

Your Woke Military At Work Folks.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
Psaki just spiraled into an embarrassing defense of Fauci after Peter Doocy confronted her on Fauci being exposed for lying to Congress about funding gain-of-function research,MISINFORMED_OR_POTENTIALLY_MISLEADING
"The COVID vaccine mandates are ""Biden's War on Women of Childbearing Age."" I discussed this with   on  .  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"There is no threat at the U.S. Capitol that justifies the military occupation of Washington, DC. 
 
It’s all politics and information warfare.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Those trending  #BidenLiedPeopleDied are the same morons who remained blind and deaf when their orange master called Americans who died in war ""losers &amp; suckers""

you'd better STFU for ever hypocrites  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"What Biden’s new catch-and-release policy has wrought in La Féria, Texas this morning. The predicted “Biden Effect” migrant crisis has begun.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"We have 1.4 million U.S. active duty military troops.
51 have died from 🦠complications...
46 of these were💉",MISINFORMED_OR_POTENTIALLY_MISLEADING
"I am all for countering Russia (Duh). But where the hell was Cruz on countering Russia during the Trump years when, oh I don’t know, the Goddamned pipeline was built? But I don’t care what the issue is, ONE man shouldn’t bring down the senate. “Long-standing prerogative.” PLEASE  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"#Waukesha #WI attack - what we know so far:

- 3 suspects described as Black or Arab males but unconfirmed 
- 1 detained, 2 still on the run
- Vehicle is a red Ford Escape
- License plate begins with ‘ADP’
- Suspects ran over group of senior citizen dancers

#PrayforWaukesha",MISINFORMED_OR_POTENTIALLY_MISLEADING
At what point does the defense start being invoked enough for the authorities to determine that what Fox News does is like yelling fire in a crowded theater and is no longer protected by the First Amendment?,MISINFORMED_OR_POTENTIALLY_MISLEADING
Analysis: Marjorie Taylor Greene’s years-long campaign to disparage and attack Alexandria Ocasio-Cortez,MISINFORMED_OR_POTENTIALLY_MISLEADING
"Arson balloons were launched from Gaza into Israel yesterday, causing multiple fires. In response, IDF fighter jets struck Hamas military compounds last night, which were used as meeting sites for Hamas terror operatives.

Hamas will bear the consequences for its actions.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
Belarusian athlete Krystsina Tsymanouskaya was forced by the regime to leave the   in Tokyo &amp; fly to Belarus after criticizing Belarus' management of the national team during the games. She's afraid to come back to Minsk. No athlete should be forced this way.,MISINFORMED_OR_POTENTIALLY_MISLEADING
They're rooting for Putin,MISINFORMED_OR_POTENTIALLY_MISLEADING
"                                    @JasonSteidl                                               Subj: Persecution of Christians by Modi-RSS Hindu nationalists 

8/8

RSS attacks Christians in Sri Lanka &amp; Nepal..

▪️Bomb Blasts in Nepal: Global Dimensions of Hindutva Terror -  

▪️RSS attack against Christians in Sri Lanka’s
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"It’s way past time.

Every time FOX News gets sued in court, their defense is based on the fact that they’re not a news program, they’re “entertainment.” It’s conspiracy on steroids, but the average viewer doesn’t know, and thinks it’s real.  ",NOT_MISLEADING
So I looked up the military budget for 2020 it was 750 billion not trillion so I hope no one believes one word you are saying ohh well it did take me 10 seconds,MISINFORMED_OR_POTENTIALLY_MISLEADING
We didn't provoke any war or occupy one inch of foreign territory. We have no intention to export ideology. Nor do we attempt to overturn the government of any country.,MISINFORMED_OR_POTENTIALLY_MISLEADING
DeSantis proposes civilian Florida State Guard military force he would control,NOT_MISLEADING
Kevin McCarthy was caught on tape saying Putin pays Trump.,MISINFORMED_OR_POTENTIALLY_MISLEADING
"I call foul on  .

His approach to AV safety is problematic; it is even more problematic that he is using   to attack college professors like   for blowing the whistle.

  I stand with   and hope you will, too.

cc    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Kamala Harris does not salute the military when she arrives at or steps off Air Force Two, unlike her predecessors former Vice Presidents Mike Pence and Joe Biden  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"VP Harris repeatedly fails to salute military on Air Force Two, breaking with precedent   via @foxnews",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Border Crossings are at a 20-year high.

The crisis continues to get WORSE by the month.

I will personally buy Kamala's ticket to the border because it's time she sees the crisis she helped create!",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Donald J. Trump will visit the border before Vice President Kamala Harris.

Our former President is doing more to address the border crisis than the current occupants in the White House.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Combining Blinken, McKenzie numbers, totals are: Coalition airlifted 123k people out of Afghanistan. US military planes airlifted 79k. Of them, 6k were US citizens. For the 73k non-citizens, unclear what vetting process being used, where all are headed.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"August

Stephanopoulos: “So no one told — your military advisers did not tell you, 'No, we should just keep 2,500 troops’...?""

Biden: “No. No one said that to me that I can recall.”

Today

McKenzie: ""I recommended that we maintain 2,500 troops in Afghanistan.""",MISINFORMED_OR_POTENTIALLY_MISLEADING
"President Biden has ordered alternative facts-promoter Kellyanne Conway, Dancing with the Stars alum Sean Spicer, and H.R. McMaster to resign from a Trump-appointed military academy board

They will be removed at 6 pm if they refuse to comply

HAHA. More of THIS please",NOT_MISLEADING
BREAKING: Idaho hospitals are so overwhelmed with COVID patients that they are now operating under Crisis Standards of Care protocols—this involves no longer resuscitating patients under any condition. Ventilators will be distributed to those deemed most likely to survive. ( ),NOT_MISLEADING
"Heat in winter and running water should not be privileged commodities for the wealthy. In a modern society, they should be rights.

And we will have to fight for these rights as climate change gets worse.

That means standing up to climate crisis profiteers to protect the public.  ",NOT_MISLEADING
"BREAKING: The Biden administration announces plan to bring deported military vets back to the U.S. 

This comes after years of advocacy by immigrants' rights and veterans rights groups.
 ",NOT_MISLEADING
"This is an important reminder of bitcoin's dirty ties to the #ClimateChange crisis &amp; #HumanRights abuses. Remember: bitcoin is largely mined using cheap coal power in China's Xinjiang province where Uighur Muslims are being dehumanized

    #btc",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Nearly every day since insurrectionists stormed the U.S. Capitol, the list of those charged in the attack has grown longer. The government has now identified more than 240 suspects in the Jan. 6 rioting.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"LEFT — My AR-15 as a civilian.

RIGHT — My M16 in the Marines.

Main difference between M16/AR-15 is ability to fire nonstop vs pull trigger each time with AR-15. Both use same round.

PS: 2nd Amendment should NOT equate to civilians (including me) with war like weapons in homes.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"With the recent verdict, this just shows that someone w an AR-15 can provoke, kill, claim self defense &amp; walk off scott free (w a skin tone prerequisite). No regular citizen, let alone a 17 year old, should have had that gun to begin with. Ban the gun = less death.",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Gov. DeSantis’ office escalated the war of words on Tuesday with the leader of South Florida’s Roman Catholic Church, saying Archbishop Thomas Wenski “lied” when he spoke against an executive action that targets shelters housing unaccompanied migrant youth
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"Israeli air strikes killing civilians in Gaza is an act of terrorism.

Palestinians deserve protection.

Unlike Israel, missile defense programs, such as Iron Dome, don’t exist to protect Palestinian civilians.

It’s unconscionable to not condemn these attacks on the week of Eid.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"(1) You'll see a lot of these hoary claims of ""human shields"" in Gaza to justify Israel's deliberate and indiscriminate bombardment of civilians. They used the same line in the 2006 Lebanon war and multiple wars in Gaza. Don't fall for it.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"The building housing Associated Press and Al-Jazeera offices in Gaza City was leveled by Israeli airstrikes. The IDF claimed the building contained Hamas military assets.

AP has decried the strike, saying ""we narrowly avoided a terrible loss of life.""    ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"LATEST: Israeli military pounded the Gaza strip again early Monday, a day after dozens of Palestinians were killed in Israeli air raids amid growing international calls for an end to the bloodshed.
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING
"A Russian warship fired warning shots to force a British destroyer from Russia’s waters near Crimea in the Black Sea, the Russian Defense Ministry said. The ministry said the the British missile destroyer Defender had ignored a notice against intrusion.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING
Another Catholic Church burst into flames and was razed to the ground in Edmonton as First Nation Indians continue to attack churches across Western Canada.,MISINFORMED_OR_POTENTIALLY_MISLEADING
