text,label,metadata
"Fort Lauderdale Mayor: Truck running into Pride parade ""was a terrorist attack against the LGBTQ community""    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1406600986307739656
"Whips v Reigns is a distraction. As usual, the radical left is exploiting black people for political gain. This time, to change narrative on the #BidenBorderCrisis . Biden/Harris encouraged 13k illegals to  invade America during a pandemic-racism ain’t the issue. #buildthewall",MISINFORMED_OR_POTENTIALLY_MISLEADING,1441153171594825728
What the left calls the homeless crisis is fundamentally an issue of ADDICTION and UNTREATED SERIOUS MENTAL ILLNESS. Both of which are abetted by leftist policies.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1401443709439385600
"Reports are coming in that while Rush Limbaugh did have painful, deadly cancer, the actual cause of death was a heart attack after he repeatedly tasered himself in the balls.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1362124093936463872
"What’s your favorite Democrat hoax? 

Two-year Russia hoax
Jan 6th, fire-extinguisher-beat-an-officer-to-death hoax
Or the more recent border-patrol-whipping Haitians hoax?

So hard to choose just one when I honestly love them all. 

BlueAnon is real.",NOT_MISLEADING,1441782091432218625
Weakening our southern border and creating a crisis is not compassionate.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1387595407346315269
"We can put a Hellfire missile through the back passenger window of Solimani's car but we're incapable of securing our own fucking people.

Very cool and epic.  ",NOT_MISLEADING,1428499918759497729
"Taliban has an estimated $212 million worth of U.S. military aircraft, vehicles, ammunition, and spare parts. 

Makes Taliban arguably the best armed militant group in modern history. #Afghanistan  ",NOT_MISLEADING,1429897696375152641
"President Biden and the Democratic Party don't believe there is a crisis at our southern border because they don't believe in borders.

The American people affected by this crisis know better.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1369286102767595524
"Israel uses phosphorus shells, which are globally banned weapons, to bomb Gaza Strip now.
*An illustration picture which caught during the Israeli war against Gaza in 2008. Their crimes never end! 

#GazaUnderAttack #IsraeliCrimes  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1392309077179609091
"Kind of rich that Judicial Crisis Network, central to dark-money scheme to pack and capture the Court, complains about “pressure” on the Court when we call out their scheme.  
   ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1411022609634893828
"  Unvaccinated Americans, disproportionately Republican Fox viewers, are fueling the surge, not migrants who are near 100 percent tested and quarantined if positive. Why not talk about the border crisis without dabbling in BS and racist tropes about immigrants.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1424732652310048771
@potus made clear that he will not ask Americans to fight and and die in a war that the Afghan military is not willing to fight for itself,MISINFORMED_OR_POTENTIALLY_MISLEADING,1427372444080353283
"The US Military just blew up a vehicle traveling with suicide bombers enroute to Kabul with a drone strike.

My boy, Biden, is fucking up ISIS-K! I love having a President who doesn't make deals with terrorists.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1431990930903605254
"The strike on ISIS-K is the start of payback.  Congratulations to our military and good call from Pres. Biden.  Nothing will recover our loss of men, but it cannot go unanswered.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1431446634869702657
BREAKING: The US military has carried out a drone strike killing an ISIS-K planner in eastern Afghanistan.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1431428976925282304
".  spox: US military “conducted an over-the-horizon counterterrorism operation today against an ISIS-K planner. The unmanned airstrike occurred in the Nangahar Province of Afghanistan. Initial indications are that we killed the target. We know of no civilian casualties.""",MISINFORMED_OR_POTENTIALLY_MISLEADING,1431430370302570497
"LATEST: NOT clear whether vehicle struck had more than one suicide bomber, not clear whether suicide bomber was wearing vest or vehicle packed with explosives. Can report: at least one suicide bomber killed in car carrying explosives. This, according to senior military officials.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432009987870674947
"For the hacks like   and all of his minions pushing their scam #NoPawsLeftBehind 
No US Military Dogs were left behind.
You can apologize now.   ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432814390571528200
"Viral photos claim to show dozens of U.S. military service dogs being abandoned at an airport in Kabul.

In reality, the canines are rescue dogs under the care of Kabul Small Animal Rescue. Get the facts --&gt;    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432810411938750479
"No US Military Dogs Were Left Behind in Afghanistan, DOD Says - Defense One  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432796787153063939
"No US Military Dogs Were Left Behind in Afghanistan, DOD Says.

Pentagon officials say the caged dogs in viral photos aren’t military working dogs, all of which were evacuated.

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432805931813949440
"  No US Military Dogs Were Left Behind in Afghanistan, DOD Says  
But you and your moron brother kill animals and brag about it.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432837105999388674
The Department of Defense said that no contract working dogs were left behind in cages at Hamid Karzai International Airport.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1432864385333186560
"JUST IN: No US Military Dogs Were Left Behind in Afghanistan, DOD Says |      ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432749811435020294
"No US Military Dogs Were Left Behind in Afghanistan, DOD Says  
But you and your moron brother kill animals and brag about it.    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432837052400349185
(THREAD) We DO have PROOF Trump and Russia colluded. This thread PROVIDES it. Please read and RETWEET so we can end the no-collusion canard.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,876150224221343744
"President Biden has declared war against America’s energy industry &amp; blue-collar workers.

That’s why my colleagues &amp; I are demanding a meeting to address Biden’s recent executive actions targeting the energy sector &amp; the thousands of good-paying American jobs it supports.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1355618128567402510
"“There are echoes of 1930s Germany in President Xi Jinping’s China. It is not an ideological rival like the Soviet Union; in many ways it is more dangerous. Xi’s guiding ideology ... is a virulent ethnic nationalism, underpinned by historic grievance.”

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1378687348167344129
"November 22-28 is Holodomor National Awareness Week. 

From 1932-33, Soviet Union leader Joseph Stalin ordered food seizures aimed at starving Ukrainian peasantry, resulting in the deaths of millions.

This week, Ukrainians across the world remember.    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1463941319038947352
"After providing advance warning to civilians &amp; time to evacuate, IDF fighter jets struck a multi-story building containing Hamas military intelligence assets.

The building contained civilian media offices, which Hamas hides behind and deliberately uses as human shields.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1393565656621137920
"I’ve been contacted by members of our voluntary military who say they will quit if the COVID vaccine is mandated.

I introduced HR 3860 to prohibit any mandatory requirement that a member of the Armed Forces receive a vaccination against COVID-19.

It now has 24 sponsors.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1411420557992673282
Gov. Ron DeSantis proposes a new civilian military force in Florida that he would control  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1466758640682033157
"When the penalty for aborting after rape is more severe than the penalty for rape, that's when you know it's a war on women.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1433093698884186119
We have to be more honest about what 9/11 was and what it wasn't. It was an attack on the heteropatriarchal capitalistic systems that America relies upon to wrangle other countries into passivity. It was an attack on the systems many white Americans fight to protect.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1436283884057022464
"Democrats won’t take responsibility for the fact that the rise in crime is due to the Defund the Police movement. Instead, they want to attack Americans’ Second Amendment rights to keep and bear arms.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1408133223553568774
"German Communists founded ANTIFA. They are anti-capitalism and anti-American.

Today they violently attack their fellow Americans for perceived faults or not being woke enough.

ANTIFA is a Violent Communist Domestic Terror group. Soy-ISIS but with preferred pronouns.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1376641255514517505
"For some reason,   thinks that an active duty Marine who allegedly participated in a terrorist attack on his own government should be entitled to keep his guns.

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1428469399741255688
"Opinion | Even if the Steele dossier is discredited, there’s plenty of evidence of Trump’s collusion with Russia  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1461676440622149639
"Real question. Why is Moscow time wrong in this photo?

Time difference between London and Moscow is only 2 hours, it hasn’t been 3 hours since March…  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1427103240353722369
He was impeached on that count in 2019 for his actions in the Ukraine probe but not removed by the Senate. Now he is trying to block the Jan. 6 probe.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1448397864019763200
"Everyone knows about the Chernobyl disaster, which killed less than 100 people in 1986.

Few in the US know about the Bhopal disaster, when the Union Carbide corporation killed 16,000 people and nonfatally poisoned 500,000 more in 1984.

Because capitalist propaganda is effective",NOT_MISLEADING,1470821237697957891
BIDEN LAST WEEK: ‘Any Attack on Our Forces at the Airport Will Be Met with a Swift and Forceful Response’  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1430940614925893636
"Lincoln Project senior adviser Stuart Stevens tells Joy Reid that, if the For the People Act (HR-1/S-1) and the John Lewis Voting Rights Act aren't passed and signed into law, Republicans will carry out a terrorist attack on par with September 11  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1415451514122944515
"WHOA: Authorities Arrest Analyst Who Contributed to Steele Dossier 

“Igor Danchenko, a Russia analyst who worked with Christopher Steele…was taken into custody as part of the Durham investigation.”

It was the Dems who actually colluded w/Russians.   ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1456259821632573446
        heart attack after being struck with a flag pole repeatedly?,MISINFORMED_OR_POTENTIALLY_MISLEADING,1367642934099771395
"      If I have to be forced to inject my body with an experimental injection to protect others, then I am gonna start smacking cigs and Big Macs outta hands. 
If #Covid is such a crisis, why are our borders wide open? It is almost as if a crisis is wanted.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1425960771079573508
Your fascist mandates are the only reason for the coming healthcare crisis  . Own it.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1440997359895420928
"Vaccine injured ———&gt;

Fully Vaxxed Former CNN Contributor Marc Lamont Hill Suffers Heart Attack and is Hospitalized with Blood Clots - Blasts NBA Player Critical of Covid Vax  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1443773618220060674
"#环球时报Editorial: From what happened in Afghanistan, those in Taiwan should perceive that once a war breaks out in the Straits, the island’s defense will collapse in hours and US military won’t come to help. As a result, the DPP will quickly surrender.     ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1427267130467119104
  It’s a shame you ended such a nice tweet with a baseless attack on the vaccine,MISINFORMED_OR_POTENTIALLY_MISLEADING,1355676873901158413
"  Department of Defense Directive 1344.10
Your campaign ad needs to contain a disclaimer.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1413139838124003331
"The Danish intelligence has accused Russia of forging a 2019 letter to Senator Tom Cotton, claiming to be from Greenland's foreign minister &amp; alleging there'd be an independence referendum. 

Tom Cotton claims to have given Trump the idea to buy Greenland.
   ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1482183958972575744
"The U.S. already has at least seven military installations in Australia and hundreds of bases throughout the Asia Pacific—but under the new AUKUS agreement, the U.S. plans to build even MORE bases down under.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1440291333839544326
"Western media walks back allegations of Xinjiang ""genocide"" after failing to substantiate its false claims. 

But the propaganda won't stop. Human rights is simply a register for geopolitical &amp; economic aggression on China. There will be new ""atrocities"" to beat the war drums to.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1448011716470525954
"BREAKING: BIDEN WARNS PUTIN , ALL TROOPS THAT ENTER UKRAINE MUST WEAR MASKS.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1492238096959692802
  Depending on the possible motive or race or religion of the alleged assailant we may finally see republicans in congress pretend to care about an attack on the US Capitol,MISINFORMED_OR_POTENTIALLY_MISLEADING,1378049291617456128
"  If China or Russia had done anything remotely like this, Psaki, Blinken, Biden, Sullivan, Rubio, Cotton, Hawley... would all go berserk. Now they are all pretending brain dead.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1393588244433014786
"You’re in a Border Patrol boat armed with machine guns. 

The only threat you face is unarmed children and families who are seeking asylum (as well as the occasional heckler).

If you’re looking for a crisis to cosplay Senator for, I’m happy to point you in the right direction.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1375485237443059720
"California's corrupt politicians say they plan ""to rip apart the recall process."" The only way to stop this attack on our democracy is to vote YES.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1435653057342160898
"For the last 70-plus years since the founding of the People’s Republic, #China has never started a war or encroached upon a single inch of foreign soil. China is the only country that has codified #peacefuldevelopment in its constitution.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1397167519148888065
"GoFundMe’s Terms of Service prohibit raising money for the legal defense of an alleged violent crime. In light of the Kyle Rittenhouse trial, we want to clarify when and why we have removed certain fundraisers in the past:  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1461784105520091145
"          @TNBelle555   @bamas_agent @WeThePeopleElec       @AmericanRebel07     @real1Thomas               I remember during Obama there was a attack on the Amish, I was stunned. They are wrapped tight!  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1435827245294227457
"The most shameful thing I can imagine, and completely in-character for someone who has built their career on war profiteering and war crimes.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1430636463520194565
"The Evergreen container ship was deliberately grounded in the Suez Canal. Its containers are FULL of children &amp; their male handlers, who are there to keep them quiet. The US Military must step in NOW! Save Our Children and expose this heinous practice! For the love of God, pray!",MISINFORMED_OR_POTENTIALLY_MISLEADING,1376275713850929155
"In case anyone is wondering why Russian tanks are heading to the border with Ukraine, it is because the Ukrainian president just issued a decree to invade Crimea. Know this before western media makes this out to be a Russian act of aggression. 
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1377962615851245568
"The Biden Admin just admitted they bombed an innocent family for headlines

The top US general is giving our war plans to China 

France just pulled their ambassador from DC

Joe is on another long Delaware weekend",MISINFORMED_OR_POTENTIALLY_MISLEADING,1438960035233771521
"One of the military field camps of the Russian armed forces.  The personnel sends warm greetings to the optical reconnaissance satellites of the ""partners"" from the US and NATO. The message says ""Dick"".  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1474734288071540741
"Stop sending weapons!

#Russia is NOT going to invade #Ukraine! 

THIS IS DANGEROUS! YOU HAVE NO CLUE!

#WW3 #USA #Pentagon #NATO  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1484631166070231050
THREAD on AR-15: I’m a US Marine which means I do have some professional experience with guns. Feel free to criticize my position or disagree but please don’t question my military service or knowledge of guns. I served this Nation with my life and I only want the best for it. 1/,MISINFORMED_OR_POTENTIALLY_MISLEADING,1363225937370886146
"The violent domestic attack on Congress on #January6th was the worst assault on the Capitol since the War of 1812 &amp; the worst domestic assault on American Democracy since the Civil War.

The future of our democracy is on the line.

Read My Full Statement:
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1417910278239494156
"Any member of Congress who helped plot a terrorist attack on our nation’s capitol must be expelled.

This was a terror attack. 138 injured, almost 10 dead. Those responsible remain a danger to our democracy, our country, and human life in the vicinity of our Capitol and beyond.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1452459627187216388
"The Israeli military launched new attacks on the Gaza Strip on Tuesday morning, following overnight air raids that killed at least 24 Palestinians - including nine children ⬇️

Read more:    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1392053432714993664
JUST IN: Russia reportedly own 16.5 trillion rubles ($214 billion) in #crypto. Around 12% of all worldwide #cryptocurrency holdings. 🇷🇺,MISINFORMED_OR_POTENTIALLY_MISLEADING,1488607100163039235
"If we left expensive, expertly-trained, loyal, trusting military dogs behind in cages left to starve to death (or worse) this administration is more callous than anyone knows.  SICK AND SHAMEFUL.  GET THE DOGS OUT NOW!!!!!",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432802109884452878
"Instead of relying on an autocratic thug like Putin for energy, President Biden needs to restore America’s energy independence.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1493698495567613956
"Men are stronger and more lethal than women. Therefore, the military will not be made stronger and more lethal by reducing the number of men and increasing the number of women. This is a logically inescapable conclusion. Crying about it won't change that.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1370435280604434434
"Kirill Dmitriev, RDIF CEO:  Together with China, the US, India and Israel, Russia is in the top 5 countries globally in terms of coronavirus vaccination with both components. Russia is ahead of all European countries in terms of coronavirus vaccination with both components.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1371385606379606021
"How about we pay $450,000 to the 13 military families that were ""separated"" from their children as a result of Biden's botched withdrawl",MISINFORMED_OR_POTENTIALLY_MISLEADING,1458555147966197762
"Taliban in control of parts of #Kabul airport, says spox    ""Today, 3 important locations in military part of Kabul airport were evacuated by the Americans &amp; are under the control of the Islamic Emirate. A very small part remains with the Americans"" #Afghanistan AFP",MISINFORMED_OR_POTENTIALLY_MISLEADING,1431343414445056002
"A senior military leader attacking an American journalist while in uniform from an official command account demonstrates a serious lack of judgment.
This isn’t leadership.
In fact, it sets a dangerous precedent &amp; it undermines public confidence in a once apolitical institution.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1370899666536136708
"Breaking News: Colin Powell has died at 84 of Covid-19. He was fully vaccinated, his family said.

In four decades of public life, he served in top national security roles and helped pave the way for the war in Iraq.
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1450074208638230536
"Kellyanne Conway says there was no supply chain crisis under trump, but I have video receipts from April 14, 2020.

#EmptyShelvesTrump couldn't keep the basics on the shelves.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1458113924985982977
I’ll take a fever and a cough over heart attack or stroke…  that’s just me though,MISINFORMED_OR_POTENTIALLY_MISLEADING,1464382991195639809
New #FactChecker --&gt; The Afghan evacuation and the war — by the numbers  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1433395865486495745
"Amazing to listen to Senate Republicans' attack Afghanistan withdrawal--whose conditions they supported under Trump. 

Note that the 5000 Taliban prisoners that the Trump admin agreed to get released were all released by summer of 2020...",MISINFORMED_OR_POTENTIALLY_MISLEADING,1437783476330172418
"Mayor Says Debbie Wasserman Schultz Was The Target In Pride Parade Terror Attack 
Because #DeathSantis  Legalized Running Over Protesters
  via  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1406604749068066817
Mayor Says Debbie Wasserman Schultz Was The Target In Pride Parade Terror Attack   via   #DeathSantis,MISINFORMED_OR_POTENTIALLY_MISLEADING,1406614168577396736
"Alex Jones paid $500,000 to organize the insurrection on January 6th and he admits to getting his marching orders from Donald Trump. They literally sponsored a domestic terrorist attack on our nation's capital. Arrest them.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1403686487263227904
"  as if 'overthrowing democracy' was a past time specific to repugs or even the trump ppl. 
biden knows PLENTY abt OD, given he's been at it for 50 yrs in Congress &amp; the WH. 
try asking q's about the rise of nazi's in Ukraine &amp; the balkanization of Yugoslavia.  he assisted in both.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1471474722332418052
"POLITICO reports Sec  PETE BUTTIGIEG has been  holding informal dinners w top Dem donors who are urging him to run against VP HARRIS.

Pete can’t go to work &amp; deal w supply chain crisis  but  can  hold  informal  dinners w Dem donors during  his  paternity leave. #priorities",MISINFORMED_OR_POTENTIALLY_MISLEADING,1451236463023173632
"Biden: “January 6th was the worst attack on our democracy since the Civil War.” 

Leaving aside 9/11, here is a picture of the Capitol building after it was bombed by left-wing terrorists in 1983. They also killed police.

One of the terrorists was pardoned by Bill Clinton.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1387575136006594567
"  Hon PM ji Chennai city is part of TN, part of India. Big Metro city. People are facing flood situation in chennai last 3days with continuous Rain. We need some relief measures for affected cities . Picture is chennai Airport          ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1458457471748435970
"""From Israeli kids to Lebanese kids, with love."" 

Israeli children write messages on IDF missiles during the attack on Lebanon in 2006.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1465697627803054082
"Joe Biden has created a national supply chain crisis &amp; shelves are emptying at a faster rate than before.
 
Complete failure from Biden and the Democrats.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1460622187023540227
  Cooper has become a terrorist. This attack on citizen’s rights must be stopped.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1423816447264964612
"When I think of climate change I think of jobs. We're going to tackle the climate crisis and create good-paying, union jobs at the same time.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1354617694495141898
"Dear  ,

Here’s a cool video of Alex Jones confessing that the 1/6 insurrection was a premeditated domestic terrorist attack on our country orchestrated by Donald Trump.

Please arrest these fascist traitors immediately.

Sincerely,
The USA Singers

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1403749357246107648
"Republicans attack 18-year-old Greta Thunberg for fighting to save our burning planet, but celebrate 18-year-old Kyle Rittenhouse for murdering Black Lives Matter protesters. Tells you all you need to know.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1460628878733594631
  It’s not self defense he put himself in a position he should not have been in,MISINFORMED_OR_POTENTIALLY_MISLEADING,1461763277466316808
"This week at Kyle Rittenhouse's trial, Judge Schroeder:

- Told court to applaud a defense witness for being a veteran
- Rejected video of Rittenhouse shooting victim, claiming zoom may distort image
- Forgot to silence his phone; song used at Trump rallies played as his ringtone  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1458857807990571008
"Saule Omarova, a Cornell Law professor whom President Biden picked for a key banking regulator job, is withdrawing from consideration for the post. Bank lobbyists and Republicans painted her as a communist because she was born in the Soviet Union.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1468326242109820942
"China is committing genocide &amp; unprecedented campaign of repression in East Turkistan, Tibet &amp; Southern Mongolia, &amp; an all-out assault on democracy in HK. STAND UP &amp; RESIST this attack on human rights &amp; freedom. 
           ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1405120561915777028
"Mayor of Fort Lauderdale, where truck ran into crowd at Pride parade: “This was a terrorist attack against the LGBTQ community. He came here to destroy people. This was clearly no accident.”  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1406421776792444928
"American scholars say they’re dealing with increasing threats, doxxing, and harassment based on their criticism of Indian Prime Minister Modi and his Hindu nationalist government, their defense of minority rights in India, or the nature of their research.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1418216265101942789
"This may seem far-fetched but the United States needs to focus on India as a possible suspect for today’s dastardly terror attack at Kabul Airport which claimed over 60 lives. 

New Delhi had active terror sanctuaries in the region for years which many Western journalists ignored",MISINFORMED_OR_POTENTIALLY_MISLEADING,1430963495617634312
"Tulsi Gabbard has not spoken out about the U.S. military polluting and poisoning indigenous peoples in Hawai'i or the so-called ""U.S. territories"" in the Pacific.

Her position on ""identity politics"" is worse than useless, it's a deflection from her own shortcomings.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1488623408598421504
Only took 50 days into the Biden admin for the military to become politicized  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1370821765816016899
"Woke teachers are injecting toxic critical race theory into America's schools. We must fight back! Learn how to report CRT in the classroom, get the latest news on CRT, follow state legislation.

Join the war against CRT!
Enough is enough! Click here now!  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1439244952068935684
"Enough is enough! Woke teachers are injecting toxic critical race theory into America's schools. We must fight back! Learn how to report CRT in the classroom, get the latest news on CRT, follow state legislation.

Join the war against CRT!
Click here now!    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1439582458614329350
"Glenn Greenwald   discusses Big Tech's attack on free speech, and the way the media celebrates it: ""It is not just anti-scientific ... it's incredibly despotic.""  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1443769168000606216
BREAKING:   has launched an urgent oversight inquiry into DOJ’s outrageous attack on parents who want to protect their children from bigoted CRT. Visit   to help us defend your civil rights and defeat state-sanctioned racism.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1446172554834726927
"1) China 'has tested TWO hypersonic orbital nukes capable of breaching missile defences' as panicked analysts say it 'defies the laws of physics' and is unlike any weapon the US has —&gt;  

2) Is China Preparing for War
April 2020:    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1451265307448860672
"The So-Called Plot To Fix the 2024 Election 
The real misinformation,   points out, was false story about Russia colluding with the Trump campaign and the impeachment efforts, based on the bogus Russian collusion fiction, that followed.
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1470059727736483846
"For my @Getcallin podcast with  , I discussed how Russiagate was treated as a joke by many on the left - and, in many ways, it was a joke - but it also had a clear geopolitical goal: to convince Americans to again view Russia as a threat, now evident in the Ukraine debate.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1485245591512829957
"#BREAKING 
US soldiers shot at people at Kabul airport ""to prevent crowds from entering military planes"".  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1427135021303963652
"💡Remember that Russia’s deputy defense minister claimed before that the P-8A took control of 13 drones over Syria and attempted to have them attack a Russian military base i Jablah, 🇸🇾 !
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1359190025280376832
Czech Ambassador to Russia asks Czech government to consider triggering Article 5.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1384235756529491975
"""The anti-war movement must not be taken in by the anti-Russian rhetoric...If there is conflict over Ukraine, it is the west that bears most of the blame.""

 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1471063876917731329
"NEW!

President Donald J. Trump:

""The Fake News and Big Tech (and Dems!) coordinated attack on the millions of people in our Country, who call the 2020 Presidential Election disgraceful and corrupt, is failing. More and more people are calling it RIGGED and STOLEN.""  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1412914451909599232
". : ""Why are American tax dollars being used to fund military research for a foreign hostile nation?""    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1418073318356357120
"Imagine putting out a statement essentially saying we have no intention of fighting back while we are still in the midst of the evacuation?

Literally projecting to ISIS Terrorists that they can have free reign with no consequence. 

Your Woke Military At Work Folks.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1431250478302650384
Psaki just spiraled into an embarrassing defense of Fauci after Peter Doocy confronted her on Fauci being exposed for lying to Congress about funding gain-of-function research  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1436028887948046336
"The COVID vaccine mandates are ""Biden's War on Women of Childbearing Age."" I discussed this with   on  .  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1453790302649651200
"There is no threat at the U.S. Capitol that justifies the military occupation of Washington, DC. 
 
It’s all politics and information warfare.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1370116845773152257
"Those trending  #BidenLiedPeopleDied are the same morons who remained blind and deaf when their orange master called Americans who died in war ""losers &amp; suckers""

you'd better STFU for ever hypocrites  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432263971524988928
"What Biden’s new catch-and-release policy has wrought in La Féria, Texas this morning. The predicted “Biden Effect” migrant crisis has begun.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1357753711947317248
"We have 1.4 million U.S. active duty military troops.
51 have died from 🦠complications...
46 of these were💉",MISINFORMED_OR_POTENTIALLY_MISLEADING,1449453932565209096
"I am all for countering Russia (Duh). But where the hell was Cruz on countering Russia during the Trump years when, oh I don’t know, the Goddamned pipeline was built? But I don’t care what the issue is, ONE man shouldn’t bring down the senate. “Long-standing prerogative.” PLEASE  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1471952906601521152
"#Waukesha #WI attack - what we know so far:

- 3 suspects described as Black or Arab males but unconfirmed 
- 1 detained, 2 still on the run
- Vehicle is a red Ford Escape
- License plate begins with ‘ADP’
- Suspects ran over group of senior citizen dancers

#PrayforWaukesha",MISINFORMED_OR_POTENTIALLY_MISLEADING,1462570224050442247
